date,open,high,low,close,EMA,MA,Volume,Volume MA,Basis,Upper,Lower,RSI,Position,Close-crude oil,Close-xau,Value-DIFF,Value-MWNTD,Value-MWTRV,Value-MIREV,Value-HRATE,Value-BLCHS,Value-AVBLS,Value-BCDDY,Value-ATRCT,Value-TOTBC,Value-MKTCP,Close-future
2018-09-12,6282.5992096,6343.24473664,6201.87101161,6327.67227471,6458.111957981184,6873.908611966999,38343.64647785,46258.25604428826,6759.307060448502,7510.053399726733,6008.560721170271,40.54194602922305,True,70.37,64.06,7019199231180.0,59457.0,8429.53987721,13463775.4691272,58619616.1095,183202.920813,0.709051160714286,?,?,17264650.0,108303523339.0,6435.0
2018-09-13,6329.74857446,6524.18156384,6328.90929192,6486.60865893,6463.811298170947,6840.308475085199,48615.05069269,46574.91098272325,6748.910657367502,7508.661649077035,5989.159665657969,45.52740129075846,True,68.59,63.74,7019199231177.0,62180.0,8437.94599637,12063757.5583,51641090.3821529,182446.384417,0.819058952703,?,7.33333333333333,17266500.0,111372019687.99998,6525.0
2018-09-14,6485.1114203,6582.66843004,6393.88026072,6481.66009297,6467.381057130758,6811.362029448799,39164.33357129,46904.195453936256,6736.317461263502,7504.968512217686,5967.666410309318,45.39976081467634,False,68.99,63.36,7019199231180.0,58714.0,13039.499346,10861356.2841,46058269.8003,182585.972437,1.057485,?,?,17266862.5,112951181043.75,?
2018-09-15,6479.30752521,6564.43548505,6472.25759854,6519.92112615,6477.889070934606,6778.080599625399,15165.58816289,46229.53462170926,6726.936409191502,7501.321515482897,5952.551302900108,46.645279974123454,True,68.99,63.36,7019199231180.0,56609.0,7556.62561263,11500218.9046532,48849680.0912,183583.345852,0.789859057142858,?,?,17269900.0,112576519985.0,?
2018-09-16,6518.09751897,6518.09751897,6390.97653927,6497.88433771,6481.888124289685,6743.265498319399,14345.9469767,45503.83231307826,6706.585912362001,7482.585198379985,5930.5866263440175,45.99449426481295,False,68.99,63.36,7019199231177.0,46876.0,5282.73301034,11344822.2447,48500753.8048598,182783.751352,0.627328395683,?,5.00833333333333,17271637.5,111931336813.0,6230.0
2018-09-17,6497.8480867,6528.85151447,6207.71806789,6252.29978055,6435.970455541748,6704.0008303822,45938.4589314,45408.787140394255,6665.347933009502,7445.859092340461,5884.836773678544,39.39762625839996,False,68.91,64.95,7019199231180.0,62732.0,9276.20712439,10912753.5263,47105048.6594,182906.283809,0.90764782963,?,?,17272375.0,111717721500.0,6275.0
2018-09-18,6249.51961833,6382.4880203,6229.62083653,6335.40816966,6415.857998365399,6667.3427888324,35464.66399312,45129.17264217276,6630.3485491730025,7404.094502450194,5856.602595895811,42.408014385972784,True,69.85,65.4,7019199231180.0,64481.0,12494.5096251,11443545.954193,49547532.664,183903.091111,0.936313514084507,?,?,17275100.0,108774941705.0,6375.0
2018-09-19,6334.45881173,6511.01489225,6113.02874958,6389.00437675,6410.487274042319,6640.622537703799,62624.94527033,45793.82245047476,6600.697768086502,7363.640075995575,5837.755460177429,44.32862224606132,True,71.12,66.69,7019199231177.0,62579.0,13938.90287781,12463162.5358,54432500.67308,183164.732538,0.80443724359,?,5.3,17277050.0,109464394111.0,6400.0
2018-09-20,6390.9352226,6535.91702104,6347.70773652,6493.92572176,6427.174963585855,6618.442220956399,38333.94669993,45671.03673823226,6574.681252092001,7314.578200070909,5834.784304113094,47.9855402133881,True,70.8,66.79,7031329605790.0,62075.0,11033.4281356,12472948.4743,54756137.2027,183290.25195,0.815061116883,?,?,17277925.0,110431857637.5,6740.0
2018-09-21,6494.91069696,6777.70905462,6493.96571352,6753.91294569,6492.522560006684,6602.814094251999,70948.03523312,47374.486632237255,6552.867588896502,7242.939816619875,5862.795361173128,55.7432816030064,True,70.78,66.03,7152633351910.0,65815.0,15814.9259449,12165754.7145117,51200543.8779,184287.588406,1.01230172916667,?,?,17280775.0,115262610843.0,?
2018-09-22,6754.43354024,6822.57601467,6632.58331006,6714.12788706,6536.843625417348,6588.778402250398,32647.23024179,46093.90000403025,6523.936640266501,7131.034976627452,5916.83830390555,54.40603662925655,False,70.78,66.03,7152633351906.0,58849.0,8528.73130952001,13124461.7112,55111696.535195,183549.489429,0.732038903226,?,5.625,17282712.5,115955119010.0,?
2018-09-23,6713.00700718,6768.89081456,6666.64576834,6701.86828724,6569.848557781878,6582.637729843999,17926.94163499,45154.19707288126,6495.995283113001,7009.039865495066,5982.950700730937,53.97633911344898,False,70.78,66.03,7152633351910.0,46889.0,5502.09025226,12679234.026,53333899.8728,183647.834445,0.65563344,?,?,17283450.0,116646004050.0,6610.0
2018-09-24,6700.94492223,6716.54186718,6557.34319825,6581.1874612,6572.116338465503,6573.6983594156,34344.70143287,44822.71958068525,6457.178580802501,6789.133174700145,6125.223986904856,49.80624180282768,False,72.08,66.29,7152633351910.0,61984.0,12904.7282988,12554837.9484404,52622781.2078,184645.140969,0.80711402027027,?,?,17286437.5,114769916521.0,6355.0
2018-09-25,6580.71068901,6580.71068901,6333.12978003,6435.4037249,6544.773815752403,6563.647663137399,48679.61829063,42403.15009939876,6444.2777015675,6758.062381176915,6130.493021958086,45.2575235673062,False,72.28,66.71,7152633351906.0,62469.0,15703.18530558,13676604.3032,60089527.1899868,183897.120012,0.768240781065,?,6.3,17288550.0,110862120926.0,6475.0
2018-09-26,6436.13680736,6541.69057337,6382.11848854,6458.3201877,6527.483090141922,6558.448419389399,31215.00893711,38614.38352946376,6442.096969316501,6754.853059766813,6129.340878866188,46.09099320722059,True,71.57,65.02,7152633351910.0,63606.0,17391.4961494,11369486.0866,49422747.2154,184021.942756,0.898005352518,?,?,17288987.5,111228701081.25,6645.0
2018-09-27,6458.86801866,6724.31340845,6434.06790619,6683.47954341,6558.682380795537,6566.513311245399,41073.48590801,38395.80829892676,6456.382984445501,6785.411788325055,6127.354180565948,53.570700049765705,True,72.12,64.59,7152633351910.0,65199.0,22523.0205125,11811663.0811172,50844984.5454,185019.282154,0.877031230769231,?,?,17292075.0,113011952681.0,6670.0
2018-09-28,6685.50261885,6795.13594938,6536.11679297,6624.0550372,6571.756912076429,6568.257538923599,56363.95494729,39161.31084104325,6478.213560153001,6790.48068028475,6165.946440021252,51.53828016280046,False,73.25,65.18,7152633351906.0,67174.0,22603.58494457,13046981.4048,54756137.2027098,184279.054197,0.855168668831,?,6.18333333333333,17294000.0,115477961195.0,?
2018-09-29,6622.60242335,6622.60242335,6463.70233703,6586.64466678,6574.734463017144,6577.0856356097975,29094.72838279,38980.91300618575,6495.578398478001,6790.950543675755,6200.206253280247,50.24587803586647,False,73.25,65.18,7152633351910.0,57635.0,13602.8590711,12571059.9003,54045018.5377,184384.448505,0.693383605263,?,?,17294525.0,112068522000.0,?
2018-09-30,6584.1081766,6642.28892015,6533.50349336,6605.73836854,6580.935244121715,6584.528342331199,19779.85571191,38179.50986493476,6510.5849383125005,6796.160112328681,6225.00976429632,50.92232619842711,True,73.25,65.18,7152633351910.0,51522.0,11421.8853918,13520452.4014684,57956171.1951,185381.604228,0.626711306748466,?,?,17297937.5,114047637159.0,6540.0
2018-10-01,6605.41685975,6644.06552584,6496.20678161,6579.62455591,6580.673106479372,6589.809901112998,30838.73432238,37545.44379095426,6525.4373602410005,6792.320277523437,6258.554442958564,49.92263066949628,False,75.3,65.14,7152633351906.0,64903.0,16545.48546097,13160999.4467,56178374.5326503,184622.025183,0.857105917722,?,6.5,17299912.5,114023175457.0,6510.0
2018-10-02,6579.11854141,6602.46077857,6467.29089298,6507.2651577,6565.991516723498,6594.834609746798,28150.51323157,37035.78712864026,6534.4170043905015,6785.709255522405,6283.124753258598,47.15988084297425,False,75.23,66.98,7152633351910.0,68103.0,24435.172809,11407332.6584,48711628.5505,184761.126188,1.01533580292,?,?,17300037.5,113531496093.75,6425.0
2018-10-03,6504.30017231,6517.38526628,6409.70457063,6471.2932796,6547.051869298798,6600.402462888398,37014.20384377,36455.74478619426,6533.651235424001,6785.6140168375405,6281.688454010462,45.8028508148321,False,76.41,66.15,7152633351910.0,65737.0,18285.610967,12003041.5148518,51556103.2103,185758.1138,0.838225668965517,?,?,17303437.5,111960205258.99998,6555.0
2018-10-04,6472.51835295,6602.25675979,6465.59069682,6559.31552209,6549.504599857039,6606.140527863197,27772.88898573,35886.17255691626,6537.5340068800015,6788.563994937589,6286.504018822414,49.62285884434308,True,74.33,65.93,7364268059355.9,67286.0,16046.19912433,12429603.1225,54911962.6283177,185002.464918,0.798640053333,?,6.74166666666667,17305312.5,113585639442.0,6530.0
2018-10-05,6559.95079096,6651.23540243,6523.92979706,6606.55004328,6560.913688541631,6611.912470309797,25718.67730234,36413.82701388876,6541.865452736501,6794.514634714053,6289.216270758949,51.59452809486569,True,74.34,65.49,7454968648260.0,67437.0,15013.7028448,10814043.71,48176505.2061,185127.669333,0.963110884615,?,?,17305562.5,113221642656.25,?
2018-10-06,6606.91256195,6612.42393082,6543.4848977,6563.19311144,6561.369573121305,6611.473159252597,12488.9172238,36320.97552624376,6545.130891423001,6797.109189901264,6293.152592944739,49.67275332992832,False,74.34,65.49,7454968648260.0,60822.0,12228.3873813,10527206.7148305,46323562.6982,186124.58706,0.92210188,?,?,17308500.0,113915661970.0,?
2018-10-07,6563.30941649,6601.15731727,6506.79745133,6580.27607327,6565.150873151044,6615.132270222797,13405.05239236,34694.30519929176,6561.529706059,6774.870755275006,6348.1886568429945,50.45578815571046,True,74.34,65.49,7454968648263.0,45151.0,3594.33333125,11727102.619,52623567.2251537,185361.060942,0.831893478873,?,6.5875,17310275.0,113530087723.0,6630.0
2018-10-08,6580.31522572,6672.77496948,6555.27618169,6623.28765516,6576.778229552835,6617.859410623597,29371.10401278,34389.627200274765,6575.923680334,6763.599667901961,6388.247692766039,52.46133059510045,True,74.29,65.93,7454968648260.0,72050.0,14568.3218125,11279998.4337,50029447.7141,185491.359912,0.965177555556,?,?,17311112.5,113708042456.25,6580.0
2018-10-09,6623.65865495,6632.13268159,6568.22605705,6609.78001649,6583.378586940268,6624.891391088597,21663.51604007,32341.555738761766,6586.962462320999,6754.223762590105,6419.701162051893,51.75281146140677,False,74.96,64.88,7454968648260.0,65115.0,17303.6429768,10819341.6623845,48176505.2061,186488.678857,0.966413523076923,?,?,17313587.5,114645584341.0,6540.0
2018-10-10,6608.64036545,6609.270204,6467.99334507,6551.66852508,6577.036574568215,6626.380685307197,34785.02674102,32164.109740816268,6589.849602487001,6752.517871171064,6427.181333802938,48.70523114180551,False,73.17,65.51,7454968648263.0,67009.0,13379.8909393,11916022.1738,53364744.2283249,185746.148065,0.896905520833,?,7.825,17315387.5,113641046887.00002,6180.0
2018-10-11,6550.62393401,6550.62393401,6128.20027801,6178.73901765,6497.377063184572,6622.881558276997,91190.71194141,33176.243576230765,6561.090906085001,6788.185031147923,6333.996781022079,34.61691742062597,False,70.97,69.97,7454968648260.0,68232.0,16010.5939596,12534246.1296,58923571.7521,185892.559341,0.92082563522,?,?,17316637.5,107060111343.75,6185.0
2018-10-12,6179.95588031,6264.73095324,6141.674711,6219.70210922,6441.842072391658,6616.765733001197,27968.25570176,32942.29484922926,6536.3696171930005,6796.662474866789,6276.076759519212,36.78007445143852,True,71.34,69.28,7454968648260.0,64468.0,16291.2173856,10340801.3185147,48917682.2093,186889.781088,1.12850302272727,?,?,17319025.0,108426290016.0,?
2018-10-13,6212.92771655,6246.37537893,6208.93097242,6234.84744113,6400.443146139326,6607.571947412797,15359.69666198,32813.932600578766,6513.018574887501,6792.797862224892,6233.23928755011,37.602059024200784,True,71.34,69.28,7454968648263.0,56344.0,8648.80847335,11117559.4896,52252978.7235681,186163.066869,0.862022191489,?,7.4,17320787.5,108439316092.0,?
2018-10-14,6231.75347995,6317.26386632,6192.62867085,6223.76496873,6365.107510657461,6597.376766486396,22552.50575714,32224.322816792264,6495.147450264001,6799.783415909253,6190.51148461875,37.220697616722205,False,71.34,69.28,7454968648260.0,48548.0,8049.10045512,9054868.80625,42247089.1808,186272.199307,0.957302087719,?,?,17322150.0,107371346775.0,6390.0
2018-10-15,6220.3483398,6875.1905256,6191.65277566,6521.54608072,6396.395224669968,6593.656844748996,149362.33588555,37258.45869653826,6499.454568055002,6803.023969516711,6195.8851665932925,51.46459776262883,True,71.78,70.45,7454968648260.0,70015.0,19086.6801408,13207214.2058592,60035337.2569,187268.843095,0.943760956790123,?,?,17324237.5,111785884039.0,6420.0
2018-10-16,6521.86981949,6604.1047434,6474.34535567,6538.18496512,6424.753172759974,6586.322658565397,41638.82392058,37779.649445711766,6503.447806926,6806.848859922002,6200.046753929999,52.118320441023634,True,71.92,70.1,7454968648263.0,66359.0,17296.92101645,11259236.3222,50029447.7140546,186569.035547,1.06627381481,?,9.48333333333333,17325925.0,114292514497.0,6420.0
2018-10-17,6535.82289711,6548.75300557,6479.93709755,6518.60386628,6443.52331146398,6575.153548538997,24390.84480218,36945.51739042026,6495.2040230695,6787.341003044203,6203.067043094798,51.24359442791832,False,69.75,69.86,7454968648260.0,69676.0,15012.399598,11502916.7006,51141213.2188,186713.826224,1.04920780435,?,?,17327650.0,114297964497.0,6390.0
2018-10-18,6508.55279374,6551.97855365,6405.45923998,6444.20999088,6443.660647347184,6563.329831428798,34471.97619371,35850.91845274126,6486.211770753502,6772.952305308858,6199.471236198146,47.9508164874872,False,68.65,70.05,7427362643330.0,66857.0,13365.1905469,11365265.4685435,49274490.4825,187710.943989,0.996208050724638,?,?,17327675.0,111564235487.5,6380.0
2018-10-19,6443.74113571,6460.8937681,6405.30446673,6425.99741126,6440.128000129747,6552.209379684397,25842.42692545,35688.303379874254,6478.179407977501,6762.203807012264,6194.155008942737,47.152009187240736,False,69.12,70.09,7182852313938.0,68839.0,11584.2841001,11629773.63,50702736.5834647,186995.879929,1.01814784507,?,9.19166666666667,17331150.0,112434867969.0,?
2018-10-20,6423.29594399,6465.21940306,6410.06623293,6456.87808105,6443.4780163137975,6541.061820472398,14016.40432074,35400.130810315764,6470.736393603001,6748.737755141063,6192.735032064938,48.71213830621677,True,69.12,70.09,7182852313940.0,57877.0,6087.06789467,11691729.2438,51059798.1087,187122.847554,0.88788548951,?,?,17332937.5,112470412618.0,?
2018-10-21,6455.0183143,6506.12425803,6449.07875379,6454.26951886,6445.636316823038,6526.343486657598,10201.76179828,34368.28218411076,6464.468641750501,6737.983766338688,6190.953517162314,48.58167040617118,False,69.12,70.09,7182852313940.0,53274.0,6727.64014224,11177638.2230549,49274490.4825,188120.155675,0.823540115942028,?,?,17333212.5,111435223162.5,6395.0
2018-10-22,6452.71835122,6470.94136064,6418.53868437,6444.71053224,6445.451159906431,6509.382760109198,18441.95501091,33882.854273077755,6461.3409104775,6734.256942966741,6188.424877988259,48.07354840529958,False,69.17,69.04,7182852313938.0,69425.0,14805.29011719,12699337.8429,55344536.4115284,187378.559723,0.916539567742,?,6.98333333333333,17336600.0,112661649498.0,6395.0
2018-10-23,6444.39028643,6452.39060105,6399.43459558,6429.48744507,6442.258416939145,6492.758600404398,23924.38195433,33228.36317860576,6459.250618751,6732.469948654943,6186.031288847057,47.22640677635249,False,66.43,69.5,7182852313940.0,67879.0,14147.7456118,12584228.6109,54987474.8863,187522.127827,0.932260415584,?,?,17338525.0,112378366736.99998,6415.0
2018-10-24,6429.52640188,6495.09281514,6428.42857182,6443.76225181,6442.559183913316,6474.483415292398,26468.79835798,33163.15864721826,6453.472955237,6722.843810335453,6184.102100138547,48.14910208441037,True,66.82,68.04,7182852313940.0,71092.0,15709.8187164,9185666.64055766,40347952.3516,188519.173903,1.14165657522124,?,?,17338712.5,111201832618.75,6405.0
2018-10-25,6443.70406395,6458.20052238,6400.91465639,6421.66637538,6438.380622206652,6469.048316607998,23678.43032054,33061.14629812825,6444.228771841999,6704.487586481642,6183.969957202356,46.7855276275449,False,67.33,64.72,7182852313938.0,69952.0,15279.81528646,11207341.4591,48917428.9572864,187792.988971,1.03543029927,?,8.98333333333333,17341650.0,112340639386.0,6390.0
2018-10-26,6421.47224473,6481.59886319,6410.12038,6432.47794266,6437.200086297322,6467.659178806798,24619.89750663,33667.69531226976,6437.693013402999,6692.174642646175,6183.211384159823,47.56796482036942,True,67.59,65.17,7182852313940.0,68435.0,15921.488575,11687812.0159,51059798.1087,187944.28974,1.05804733566,?,?,17343437.5,112277136327.0,?
2018-10-27,6432.43798507,6448.52151675,6409.46915822,6431.3497252,6436.030014077857,6468.330988494198,13522.73691852,33673.57953857775,6430.2466959995,6676.175894590343,6184.317497408657,47.48949437526142,False,67.59,65.17,7182852313940.0,57920.0,6381.17102488,11140721.6138833,48560367.4321,188941.6556,0.913874301470588,?,?,17344237.5,111219922968.75,?
2018-10-28,6430.75024349,6442.65553754,6408.76014665,6433.17779997,6435.459571256286,6473.245674032599,11359.96649216,32773.022662546755,6420.741203240001,6650.237410268515,6191.244996211486,47.6402158776178,True,67.59,65.17,7182852313938.0,52319.0,4246.17045408,11390873.4359,49988613.5329934,188184.536911,0.828287614286,?,7.79166666666667,17346887.5,111856575827.0,6240.0
2018-10-29,6432.73051332,6442.54673864,6243.90007038,6285.9058428,6405.548825565029,6474.176832882999,45372.28907682,33958.46131438426,6404.547494555501,6623.884095556444,6185.2108935545575,38.141978515951664,False,67.04,64.7,7182852313940.0,68756.0,13751.8163222,11773496.6611,52130982.6844,188328.17472,0.983820609589,?,?,17348712.5,110731077898.00002,6245.0
2018-10-30,6286.28132853,6312.39997688,6265.26593026,6287.90431736,6382.019923924023,6473.8227677932,25236.30553277,33481.025253971755,6391.359284169501,6605.3803943400535,6177.338173998948,38.321685536416936,True,66.18,65.44,7182852313940.0,69419.0,13486.7615619,12343537.160952,54987474.8863,189325.452879,0.943664909090909,?,?,17349750.0,108704858625.0,6295.0
2018-10-31,6287.84041985,6365.9235726,6213.54367125,6320.67866449,6369.751672037219,6474.5848187362,28902.92683428,30366.635998615257,6398.4562665115,6592.263493977131,6204.649039045869,41.33185854649293,True,65.31,64.28,7182852313938.0,72472.0,12288.87494707,12962284.6889,58201028.6134137,188623.180869,0.91829296319,?,6.88333333333333,17352675.0,109500310302.0,6315.0
2018-11-01,6322.35767774,6376.5333909,6308.6852028,6357.34416029,6367.270169687775,6475.1782564478,22938.47464787,30115.14694592076,6405.338369065,6582.310738042424,6228.366000087576,44.58989635060695,True,63.69,67.19,7183013626020.0,71328.0,17377.006037,12319622.9516,54999360.8518,188774.016971,0.979455207792,?,?,17354600.0,110067746949.99998,6345.0
2018-11-02,6357.07243143,6394.303997,6347.46192268,6367.78570617,6367.37327698422,6472.8017973926,20984.84351191,30396.40428841726,6411.985282317,6572.019974664633,6251.950589969368,45.51779467377857,True,63.14,67.19,7184404942700.0,71925.0,18547.6493826,11791348.731355,51070835.0767,189770.748846,1.11705493006993,?,?,17355262.5,110249305031.25,?
2018-11-03,6368.30460953,6369.01996415,6322.05146086,6347.85520475,6363.469662537376,6470.125699628199,19028.33697841,30220.19584948076,6418.1897941180005,6556.733198755122,6279.646389480879,44.00307400511,False,63.14,67.19,7184404942702.0,61926.0,8380.89417588,12893634.8829,57499331.7996558,189076.329457,0.885550503106,?,6.0,17358400.0,110465313593.0,?
2018-11-04,6347.87355028,6475.25081819,6328.55520621,6443.72571061,6379.520872151901,6468.601791317399,20920.62709931,23798.11041016876,6414.298775612501,6545.171336061829,6283.426215163174,52.236797116314186,True,63.14,67.19,7184404942700.0,57219.0,6680.86454628,9909549.94869,43928060.9401,189203.657503,1.03518736585,?,?,17359937.5,110962521575.0,6390.0
2018-11-05,6445.38157992,6454.81370889,6388.42782994,6416.6952362,6386.955744961521,6466.978009287199,18743.97221082,22653.36782468076,6408.224289166501,6526.171822208999,6290.2767561240025,50.0042908990229,False,63.1,67.14,7184404942700.0,74761.0,15997.3191612,11736833.1320736,51427973.7835,190202.285325,1.04340288111888,?,?,17360787.5,111421534175.0,6415.0
2018-11-06,6416.86776656,6465.40760857,6400.12130491,6460.61380761,6401.687357491217,6471.144289828399,26727.20663897,22770.18591652026,6405.324786233001,6514.824531445302,6295.8250410207,53.48291758610127,True,62.21,66.31,7184404942702.0,70196.0,13836.51037997,10436213.8779,45713754.4742605,189491.266,1.0720384375,?,10.6833333333333,17363337.5,111912859703.0,6510.0
2018-11-07,6461.71840842,6549.76699119,6460.87474113,6516.46190313,6424.642266618974,6474.7653644978,30461.68716167,22569.67146491826,6408.937381845501,6527.705520399892,6290.1692432911095,57.52966097655907,True,61.67,65.59,7184404942700.0,74852.0,15230.2435511,10758522.3474,46428031.8879,189640.00691,1.14416084615,?,?,17364962.5,113545843145.0,6410.0
2018-11-08,6516.32753566,6525.18751973,6415.53252444,6423.49954709,6424.413722713179,6475.455267904599,29824.18645951,22768.75944162126,6408.812488637001,6527.513839737296,6290.111137536705,49.76843049086779,False,60.67,65.39,7184404942700.0,70621.0,15080.2384092,9902899.04333268,43213783.5264,190637.415963,1.16996561157025,?,?,17366312.5,111595924125.0,6335.0
2018-11-09,6423.1873382,6431.49196287,6331.19497182,6353.99468233,6410.329914636543,6472.656647116,25856.98555075,23360.78850312176,6403.668318701,6522.508963930575,6284.827673471425,44.89201573564927,False,60.19,64.16,7184404942702.0,71424.0,14709.882397,10321706.7216,45356615.7674304,189925.742613,1.13519577953,?,10.7,17368062.5,111351526218.0,?
2018-11-10,6354.2035341,6396.22338778,6353.10633181,6367.95256935,6401.854445579234,6464.937439589199,9554.07799116,23328.40431276576,6399.3524712255,6516.7901971046185,6281.914745346382,46.035535623062174,True,60.19,64.16,7184404942700.0,67596.0,8823.43653346,10584955.8853,46785170.5947,190050.920228,0.955554312977,?,?,17369700.0,111149289290.00002,?
2018-11-11,6367.94256872,6386.09547412,6296.82682195,6382.87839322,6398.059235107387,6458.312449712399,15058.30659772,23159.22189210626,6396.2608642745,6512.002799781736,6280.518928767264,47.29499558957175,True,60.19,64.16,7184404942700.0,58198.0,8121.60432298,11660743.772251,52142251.1972,191048.214685,0.874062294520548,?,?,17371525.0,110800247809.0,6325.0
2018-11-12,6383.14807038,6408.57223354,6332.26972361,6354.70660764,6389.38870961391,6451.369216120399,20103.93954826,22968.19977180276,6392.521822403,6508.559850708871,6276.48379409713,45.1529751378643,False,59.93,62.65,7184404942702.0,74836.0,18183.88989462,11326127.0809,49999418.9562224,190327.896183,1.06687757143,?,9.875,17371837.5,110519630175.0,6285.0
2018-11-13,6354.78786223,6355.74515609,6291.97785281,6306.63695284,6372.838358259128,6445.8782059532,26976.68419342,22993.59406357476,6385.6655574545,6504.942195484417,6266.388919424583,41.6838677368359,False,55.69,61.84,7184404942700.0,72173.0,14949.8754724,9673254.19354,42856644.8196,190461.096575,1.11000326667,?,?,17374775.0,110713166702.0,5365.0
2018-11-14,6305.45587783,6337.99809083,5407.16296062,5681.19024835,6234.508736277302,6430.7939364222,165161.62568143,30067.753831619262,6348.641751103,6676.882132351314,6020.401369854687,20.073588473425687,False,56.25,63.53,7184404942700.0,67491.0,13137.3955181,10486098.1233794,48213725.4221,191458.122941,1.09477666666667,?,?,17376462.5,107319725752.0,5425.0
2018-11-15,5675.2284831,5708.99285616,5260.56486867,5613.84148986,6110.375286993842,6413.9043624654005,126842.660694,35178.89199098776,6307.709928463,6763.3640460183005,5852.0558109077,18.935210518176262,False,56.46,64.99,7184404942702.0,71596.0,30818.19756261,9131131.58594,45356615.7674304,190760.484349,1.19364507087,?,12.7166666666667,17377362.5,94393833100.0,5450.0
2018-11-16,5607.8589772,5641.94697624,5451.24690106,5543.94596379,5997.089422353073,6391.113690873001,49765.37077363,36991.02368374326,6263.339740392499,6823.121429416642,5703.558051368356,17.80659306647398,False,56.46,66.08,7175974755380.0,73660.0,30528.6667197,9020655.43233,41672924.1289,190906.414222,1.15817359524,?,?,17379625.0,97259727077.8,?
2018-11-17,5544.11367409,5567.30223469,5482.62222134,5532.88719575,5904.248977032458,6369.2903340440025,21141.38809677,37480.09476397376,6218.3252101815,6855.658324294487,5580.992096068512,17.627569129254013,False,56.46,66.08,6653303141400.0,63165.0,13193.7760236,10338423.7285062,47956936.4976,191903.684286,0.914248868965516,?,?,17381437.5,96610259108.1,?
2018-11-18,5532.96220875,5672.30752858,5532.96220875,5581.22280848,5839.643743321966,6349.181896878003,24488.16482184,36435.888551224765,6183.091058465499,6876.988876754397,5489.193240176602,21.349570525610616,True,56.46,66.08,6653303141406.0,55022.0,11158.36919294,8720411.74296,40680711.6496954,191156.356096,0.954274699187,?,10.1666666666667,17382887.5,96127367875.0,4835.0
2018-11-19,5580.83287403,5581.31137888,4710.38289917,4764.34595724,5624.584186105573,6312.354048652001,198775.55939578,45112.85124437526,6106.9131404595,7033.548047022718,5180.2782338962825,11.715260185042382,False,56.76,65.7,6653303141400.0,62183.0,21092.5379838,8565705.29353,41672924.1289,191295.045802,1.10071195238,?,?,17384550.0,92206653588.4,4240.0
2018-11-20,4763.65686735,4915.12575805,4107.95902648,4402.28585016,5380.124518916458,6268.807274537002,303575.95471654,58846.502638488266,6010.993499742999,7191.612676308699,4830.3743231773,9.63903751419656,False,53.43,65.17,6653303141400.0,64978.0,23652.1969419,7923554.71569229,43657349.0875,192292.51236,1.2037403030303,?,?,17386200.0,81227804814.0,4390.0
2018-11-21,4397.15389536,4654.05987037,4278.32264557,4568.79556316,5217.858727765167,6230.037882646201,130283.28921673,64213.74336693126,5921.5660698865,7245.902809872316,4597.229329900683,16.930384572994015,True,54.63,67.2,6653303141406.0,58389.0,16150.85811119,6176914.17717,34727436.7741302,191581.361875,1.21354621905,?,15.4166666666667,17387512.5,78829432160.6,?
2018-11-22,4570.93666737,4613.07468479,4261.38731722,4285.10185645,5031.307353502133,6186.314054183201,73306.95113732,66829.84874820177,5817.431877400499,7302.784600597295,4332.079154203702,14.747021115258208,False,54.02,67.2,6653303141400.0,73660.0,23177.8687392,7114929.81887,40349974.1566,191730.013423,1.21845531148,?,?,17388400.0,77178413400.0,4190.0
2018-11-23,4290.93401356,4383.46624612,4124.26916833,4316.00290948,4888.246464697707,6141.447801931001,98098.56200914,70783.35999973826,5715.839262636999,7315.706908010538,4115.971617263459,16.01746778839764,True,50.42,65.27,6653303141400.0,78775.0,20196.4620146,6900149.06328676,41342186.6359,192727.233576,1.131096584,?,?,17390600.0,74941964727.5,?
2018-11-24,4315.9036433,4402.5720882,3694.00524866,3816.17353743,4673.831879244166,6085.640271814001,112539.84684078,75364.32098681176,5584.461653977999,7346.9367362875055,3821.986571668492,12.716461596602445,False,50.42,65.27,6653303141406.0,58176.0,11486.28992606,7809122.34535,47295461.5114344,192011.579712,0.980274237762,?,8.2,17392387.5,74680143636.7,?
2018-11-25,3817.540538,4133.56154645,3514.73983595,3973.57153311,4533.779810017333,6033.847840247401,200902.47219301,84472.24598592125,5462.3054688235,7313.548491957496,3611.062445689504,18.41820714885584,True,50.42,65.27,6653303141400.0,51966.0,12537.9101868,6192219.6896,42003661.622,192139.920076,1.01055404724,?,?,17393937.5,68706053125.0,3605.0
2018-11-26,3971.16180468,4093.14568345,3562.56043989,3758.35610631,4378.695069275866,5977.4094409082,170650.030131,91668.38716052276,5327.1925837585,7259.922141147183,3394.4630263698164,16.802005669997527,False,51.63,64.73,6653303141400.0,64622.0,16038.5406272,5473562.85458386,36711861.7326,193137.282487,1.18616418918919,?,?,17395362.5,68199156511.2,3720.0
2018-11-27,3756.06845652,3854.96857564,3598.71263114,3799.62630986,4262.881317392693,5920.936214002199,121161.78032103,96203.39181849077,5191.350804094999,7152.332962868009,3230.3686453219884,18.282849487714916,True,51.56,63.55,6653303141406.0,67269.0,29053.84883013,6283605.98769,43326611.594391,192411.91858,1.07125403817,?,10.2166666666667,17397000.0,65267773995.0,4285.0
