time,open,high,low,close,MA,Volume,Volume MA,Basis,Upper,Lower,RSI
1573513200,8735,8915,8555,8835,9030.1,3545,3462,8735.5,10073.606498003803,7397.393501996197,48.84962590567259
1573599600,8815,8880,8730,8785,8989.1,2121,3383.8,8777.25,10065.91005990719,7488.589940092811,48.00782076774751
1573686000,8805,8830,8590,8675,8950.1,2337,3371.55,8808,10055.422943511943,7560.577056488057,46.124645526651584
1573772400,8680,8820,8355,8505,8911,4095,3405.6,8835.25,10030.086704324069,7640.413295675932,43.297901329510395
1574031600,8550,8565,8005,8205,8867.7,4004,3423.7,8835.25,10030.086704324069,7640.413295675932,38.78110354733327
1574118000,8200,8215,8005,8110,8828.7,3007,3451.75,8832.5,10033.730618990376,7631.269381009624,37.44884278545217
1574204400,8145,8275,8045,8110,8788.4,3885,3552.85,8862.75,9954.191592573785,7771.308407426215,37.44884278545217
1574290800,8110,8140,7360,7580,8731.8,5630,3757,8866.75,9938.595487931912,7794.904512068088,30.638638141730794
1574377200,7620,7735,6775,7330,8673.1,9941,3824.05,8797.5,10061.376971860791,7533.62302813921,28.04764106023211
1574636400,7050,7375,6510,7165,8613.7,10022,4001.45,8679.25,10081.802227191558,7276.697772808442,26.457364471872282
1574722800,7220,7365,7040,7125,8550.1,721,3885.75,8569.75,10093.395217890307,7046.104782109694,26.071440213966483
1574809200,7170,7745,6845,7625,8498.5,2970,3856.6,8487.5,10028.562944853324,6946.437055146675,38.20535721744449
1574982000,7540,7930,7365,7800,8451.4,4898,3997.2,8412.25,9933.136172598068,6891.363827401932,41.80552902399995
1575241200,7465,7555,7195,7335,8394.5,4334,4081.85,8317.25,9857.933208839508,6776.566791160493,35.831857828544585
1575327600,7370,7445,7260,7340,8345.2,1711,3994.75,8206,9690.528881497426,6721.4711185025735,35.93785902675428
1575414000,7335,7965,7085,7220,8322,8673,4284.65,8096,9529.564089952033,6662.435910047967,34.46628631651383
1575500400,7255,7525,7180,7420,8302.3,4442,4438.45,7999,9336.656906684222,6661.343093315779,38.95298968272907
1575586800,7435,7655,7335,7460,8287.9,3514,4448,7911,9143.187485734212,6678.812514265787,39.8401135527484
1575846000,7570,7705,7290,7320,8273.6,3527,4350,7834.75,9013.9084923156,6655.591507684399,37.77124050765705
1575932400,7345,7410,7165,7215,8251.2,3362,4336.95,7758,8887.661011100232,6628.338988899767,36.25077518896309
1576018800,7250,7290,7130,7175,8228.2,2979,4308.65,7675,8716.426905740389,6633.573094259611,35.66183081026091
1576105200,7210,7370,7070,7265,8208.1,4522,4428.7,7599,8520.230698576637,6677.769301423362,38.09865539302656
1576191600,7215,7335,7200,7265,8190.2,3653,4494.5,7528.5,8315.609268145154,6741.390731854846,38.09865539302657
1576450800,7120,7145,6790,6860,8162.9,7720,4675.75,7446.25,8147.070055363714,6745.429944636286,31.81068521435411
1576537200,6880,6940,6560,6580,8129.4,5979,4774.5,7365,8071.88047080111,6658.11952919889,28.329497889746094
1576623600,6575,7235,6420,7135,8108.7,11821,5215.2,7316.25,7940.548606437656,6691.951393562344,41.9013734865781
1576710000,7280,7440,7055,7165,8079.1,4596,5250.75,7269,7778.299518947348,6759.700481052652,42.534830386337426
1576796400,7160,7235,7085,7230,8051.8,2478,5093.15,7251.5,7740.5,6762.5,43.96051072170566
1577055600,7420,7715,7290,7410,8032.9,7852,4988.7,7255.5,7748.297118498069,6762.702881501931,47.8211216644174
1577142000,7355,7475,7260,7275,8011.3,640,4519.6,7261,7752.086550416523,6769.913449583477,45.300482701357055
1577314800,7265,7490,7215,7300,7993.9,1202,4543.65,7269.75,7757.053550161499,6782.446449838501,45.86949789868314
1577401200,7245,7315,7080,7265,7980.2,4441,4617.2,7251.75,7711.024155597722,6792.475844402278,45.16119580775089
1577660400,7445,7480,7245,7285,7964.7,3115,4528.05,7226,7611.209034161973,6840.790965838027,45.67740022736587
1577746800,7295,7350,7160,7210,7949.7,2953,4459,7219.75,7601.7248028339045,6837.7751971660955,44.00458629860757
1577919600,7225,7225,6900,6940,7924.4,4754,4611.15,7199.75,7596.063953829536,6803.436046170464,38.533518366502236
1578006000,6960,7500,6860,7385,7908.8,8657,4610.35,7208,7612.442826614591,6803.557173385409,49.64553915718806
1578265200,7435,7685,7385,7615,7911,6104,4693.45,7217.75,7650.571845566972,6784.928154433028,54.249224756841585
1578351600,7725,8300,7725,8280,7926.6,11526,5094.05,7258.75,7886.881156686245,6630.618843313755,64.38721986848478
1578438000,8165,8595,7915,8110,7914.5,16332,5734.3,7298.25,8027.964156365354,6568.535843634646,60.68512269743852
1578524400,8120,8170,7800,7885,7881.6,10399,6086.15,7331.75,8103.412329001488,6560.087670998512,56.0884864134505
1578610800,7855,8220,7700,8135,7858,13111,6592.75,7379.75,8222.587321195497,6536.912678804504,59.73769520652594
1578870000,8235,8300,8100,8200,7836.6,3206,6526.95,7426.5,8339.495618828481,6513.5043811715195,60.65325589650179
1578956400,8165,8955,8150,8750,7825.5,13502,7019.4,7500.75,8576.21396964287,6425.28603035713,67.40702907471561
1579042800,8810,8995,8635,8880,7818.4,7019,6984.35,7601.75,8790.939955389802,6412.560044610198,68.7714694598896
1579129200,8925,8955,8615,8790,7802.9,5818,6976.3,7712.25,8911.801895500983,6512.698104499017,66.68997615305
1579215600,8765,9085,8720,8925,7793,6895,6730,7801.75,9080.183709661944,6523.316290338056,68.24267275066619
1579561200,8720,8825,8515,8750,7780.8,7456,6873,7881,9187.910861535705,6574.089138464295,64.07323699439013
1579647600,8775,8865,8600,8680,7770,4717,6984.95,7953.5,9268.76081063795,6638.239189362049,62.4301509078068
1579734000,8665,8705,8290,8370,7760.5,13847,7284.7,8001.5,9303.925045827975,6699.074954172026,55.62689497667847
1579820400,8410,8540,8235,8495,7755.4,9837,7744.55,8062.5,9337.088168782371,6787.911831217628,57.631807212754815
1580079600,8595,9020,8575,8995,7758.6,13131,8341,8147.25,9433.125091134438,6861.374908865562,64.53460328885927
1580166000,8935,9215,8895,9060,7764.1,15878,8912.85,8237,9514.577394915861,6959.422605084138,65.32550636958496
1580252400,9290,9605,9255,9525,7781.1,1328,8823.5,8349,9665.26593057786,7032.73406942214,70.40940040631749
1580338800,9490,9730,9325,9730,7805.6,2737,8812.7,8475,9813.289953634861,7136.710046365139,72.33515190230621
1580425200,9715,9745,9335,9440,7830.3,9428,9046.4,8600,9801.465771464173,7398.534228535827,65.81032035827914
1580684400,9495,9790,9270,9410,7856.3,8918,9059.45,8701.25,9814.124094406012,7588.375905593988,65.15556455222435
1580770800,9355,9440,9130,9255,7879.2,8189,9163.7,8783.25,9801.548949228565,7764.951050771435,61.73787838191907
1580857200,9245,9945,9225,9830,7924.2,14307,9302.75,8860.75,9947.668925219356,7773.8310747806445,68.36682198385867
1580943600,9800,10010,9685,9895,7975.5,12014,9086.85,8950,10068.364877846225,7831.635122153775,69.02022882508233
1581030000,9805,10030,9740,9845,8029.1,8523,8993.05,9048,10118.366292443854,7977.633707556147,67.85907405051194
1581289200,10200,10360,9510,9935,8085.3,6779,8676.45,9138,10188.677876420741,8087.322123579258,68.87413548700314
1581375600,9930,10570,9790,10405,8140.9,15832,9307.75,9248.25,10343.874365373462,8152.625634626538,73.5686741955799
1581462000,10325,10620,10315,10525,8195.4,13010,9283.15,9337,10539.187173446797,8134.812826553203,74.62114858406386
1581548400,10505,10670,10160,10305,8254.8,16242,9744.3,9408.25,10661.47892960544,8155.021070394559,69.18222181034173
1581634800,10305,10635,10210,10495,8317.9,8771,9891.95,9493.5,10797.82779622302,8189.17220377698,71.13873275650397
1581980400,9980,10365,9505,10250,8378.5,20878,10591.1,9559.75,10876.387668457044,8243.112331542956,65.3751708701964
1582066800,10280,10545,9245,10225,8434.6,9019,10669.25,9633.5,10925.45626860974,8341.54373139026,64.79826254646089
1582153200,9735,9735,9405,9615,8477.7,3918,10629.3,9680.25,10896.245374168833,8464.254625831167,52.600997576301424
1582239600,9650,9830,9600,9740,8526.1,2125,10043.2,9748.75,10805.745151360687,8691.754848639313,54.49141324191471
1582498800,9935,10075,9480,9600,8573.8,7379,9920.3,9804,10695.67034267155,8912.32965732845,51.9904110999591
1582585200,9640,9695,9240,9320,8616.7,4061,9466.8,9820.25,10662.849994065986,8977.650005934014,47.313238989516556
1582671600,9510,9530,8705,8885,8649.1,2011,8773.45,9811.5,10688.432722619016,8934.567277380984,41.12357751021551
1582758000,8800,9055,8575,8945,8682.7,2186,8816.35,9782.5,10730.864381448397,8834.135618551603,42.24588998430797
1582844400,8855,8965,8480,8700,8719.5,3889,8873.95,9731,10790.526309253339,8671.473690746661,38.97852746732318
1583103600,8645,9030,8540,8975,8767.4,2157,8510.4,9707.75,10811.291911301967,8604.208088698033,44.19566283798887
1583190000,8990,8995,8740,8770,8800.1,2956,8212.3,9675.75,10847.011179242272,8504.488820757728,41.357058177287044
1583276400,8830,8910,8700,8760,8832,1842,7894.95,9651,10876.445225214085,8425.554774785915,41.217985171639334
1583362800,8805,9250,8795,9195,8871.3,3734,7366.3,9619.25,10857.338344989968,8381.161655010032,49.217779619885526
1583449200,9140,9250,9060,9165,8906.4,1827,6856.95,9582.75,10829.182810062379,8336.317189937621,48.72528057809012
1583704800,8265,8280,7640,7850,8917.9,9510,6906.3,9483,10932.318460518598,8033.681539481402,33.09333364876858
1583791200,7835,8175,7755,7995,8931.8,5067,6820.7,9386,10955.985987198612,7816.014012801388,35.54870565214388
1583877600,7990,8025,7610,7855,8943.6,3910,6224.6,9258.5,10889.74216473214,7627.257835267859,34.242075414386406
1583964000,7840,8000,5595,6010,8918.1,16034,6375.8,9032.75,11093.53741019058,6971.96258980942,22.50320503312878
1584050400,5775,5935,4210,5330,8880.5,15531,6340.25,8784,11317.315219233486,6250.684780766514,19.807932962960592
1584309600,5850,5850,4390,4930,8840.3,14879,6645.65,8505.75,11420.05141714957,5591.4485828504285,18.411012531693984
1584396000,4975,5525,4835,5380,8800.2,6875,5945.5,8262.25,11360.889177122757,5163.610822877243,24.833374394529528
1584482400,5440,5475,4990,5340,8754.7,8746,5931.85,8018,11227.418015777937,4808.581984222062,24.647649169597358
1584568800,5380,6410,5275,6240,8713.9,8961,6184,7849.25,11059.955958196733,4638.544041803267,36.20794507211964
1584655200,6275,6950,5665,6210,8675.9,0,6077.75,7672.75,10836.049661745627,4509.450338254373,36.00963067659453
1584914400,6060,6650,5685,6300,8644.2,8329,6125.25,7507.75,10595.078092380205,4420.421907619794,37.122266854328686
1585000800,6450,6885,6395,6725,8616,7837,6314.05,7378,10366.301189639358,4389.698810360642,42.230473656586604
1585087200,6770,7045,6500,6660,8585.2,907,6258.85,7266.75,10187.252140043729,4346.247859956271,41.67285922682014
1585173600,6620,6845,6560,6695,8544.1,1505,6224.8,7154.25,9979.27792021601,4329.222079783989,42.11606506143247
1585260000,6760,6915,6615,6680,8500.1,2372,6148.95,7053.25,9793.157434567818,4313.342565432182,41.96887786367375
1585519200,6045,6535,5835,6380,8451.9,4341,6258.15,6923.5,9529.604564287474,4317.395435712527,39.03091903440968
1585605600,6505,6660,6340,6475,8402.9,2305,6225.6,6808.75,9278.047217833446,4339.452782166553,40.4524914170806
1585692000,6455,6465,6155,6210,8352.1,2656,6266.3,6681.25,8992.662717365723,4369.837282634277,37.80453870980361
1585778400,6400,7345,6380,6865,8315.8,9591,6559.15,6564.75,8572.560934824292,4556.939065175708,47.03338256491407
1585864800,6890,7100,6625,6800,8284.4,3943,6664.95,6446.5,8069.516019637515,4823.483980362485,46.29917542868962
1586124000,6820,7375,6785,7330,8261.1,10939,6736.4,6420.5,7967.635740651091,4873.364259348909,52.7728560092603
1586210400,7350,7515,7105,7330,8227.8,7749,6870.5,6387.25,7822.114017947346,4952.385982052654,52.7728560092603
1586296800,7195,7475,7160,7335,8193.3,3066,6828.3,6361.25,7704.7226457952165,5017.7773542047835,52.83506498553202
1586383200,7335,7415,7090,7290,8148.6,2793,6166.25,6425.25,7816.786830270762,5033.713169729238,52.169023513122625
1586728800,7160,7160,6555,6810,8090.2,5395,5659.45,6499.25,7804.685846757702,5193.814153242298,45.570109021175675
1586815200,6855,7010,6785,6950,8040.4,2232,5027.1,6600.25,7700.924679458013,5499.575320541987,47.65003403729725
1586901600,6895,6950,6685,6740,7987,2144,4790.55,6668.25,7616.4550147515565,5720.0449852484435,44.879676186174464
1586988000,6735,7205,6465,7105,7944,6364,4671.45,6756.5,7500.301720890722,6012.698279109278,50.28945415541977
1587074400,7105,7235,7010,7080,7889,1863,4316.55,6798.5,7515.271232681669,6081.728767318331,49.928007886152216
1587333600,7200,7255,6765,6795,7827,4302,4531.65,6827.75,7491.884587263757,6163.615412736243,45.87967092494714
1587420000,6875,6960,6780,6890,7767.9,2879,4259.15,6857.25,7475.849021984354,6238.650978015646,47.41039102759154
1587506400,6855,7220,6840,7155,7712.3,885,3911.55,6878.75,7507.279036719864,6250.220963280136,51.52877036518625
1587592800,7150,7870,7085,7625,7656.7,4094,4070.9,6927,7625.243510531964,6228.756489468036,57.83557343515271
1587679200,7690,7710,7465,7595,7598.1,2367,4114,6972,7718.943103589558,6225.056896410442,57.32287583600179
1587938400,7665,7905,7645,7780,7547.6,2872,4139,7027,7839,6215,59.69563406429192
1588024800,7845,7875,7735,7780,7493.3,1762,4010.05,7097,7915.183353533913,6278.816646466087,59.69563406429192
1588111200,7800,9065,7780,8825,7464.8,9729,4381.25,7214.5,8279.403281993253,6149.596718006747,70.4562637879809
1588197600,8940,9560,8480,8930,7438.9,10524,4774.65,7350.5,8553.33789431494,6147.66210568506,71.2858086473957
1588284000,8850,9145,8655,8840,7423.4,5127,4551.45,7449.25,8792.526870194673,6105.973129805326,69.48485510680672
1588543200,8965,9060,8600,8935,7407.3,3992,4553.9,7556,9010.646348773475,6101.3536512265255,70.3367460440148
1588629600,9055,9225,8835,8985,7395,4675,4240.7,7638.75,9215.708702693257,6061.791297306743,70.79880801219167
1588716000,9035,9515,8980,9340,7395.4,6330,4169.75,7739.25,9473.084695119462,6005.415304880537,73.90662043022377
1588802400,9370,10115,9105,10010,7417.9,12108,4621.85,7873,9856.23069762446,5889.76930237554,78.5471746228107
1588888800,10010,10220,9820,10030,7439.6,6747,4819.55,8010,10182.712590288922,5837.287409711078,78.6691263726
1589148000,8820,9275,8220,8795,7441.5,19225,5511.05,8109.25,10234.461224796256,5984.038775203744,57.08814769660985
1589234400,8680,9050,8560,8870,7439.4,6912,5745.05,8205.25,10285.306429523007,6125.193570476993,57.84445878353159
1589320800,8845,9430,8830,9270,7449.4,5001,5887.9,8331.75,10346.68740597568,6316.812594024321,61.719563946801955
1589407200,9400,10070,9355,9725,7468.7,8874,6013.4,8462.75,10482.298154909904,6443.201845090096,65.59392462822656
1589493600,9855,9930,9170,9395,7472.7,7857,6313.1,8578.5,10532.061107311465,6624.938892688534,60.78849942365752
1589752800,9795,10035,9515,9745,7484.3,7691,6482.55,8726,10560.487939453405,6891.5120605465945,63.81625303634085
1589839200,9745,9955,9505,9680,7520.9,6700,6673.6,8865.5,10537.42972340347,7193.570276596531,62.84571461435512
1589925600,9755,9895,9330,9570,7552.4,6276,6943.15,8986.25,10486.626202823812,7485.873797176188,61.150800901838224
1590012000,9585,9610,8815,9075,7576.8,8797,7178.3,9058.75,10422.963601310294,7694.536398689706,54.08234380669184
1590098400,9185,9285,8945,9175,7640.1,4564,7288.15,9137.75,10325.312524669755,7950.187475330246,55.20875028870477
1590444000,9050,9065,8630,8785,7709.2,8287,7558.9,9188,10215.810293779938,8160.189706220063,50.051891772509805
1590530400,8915,9335,8870,9250,7795.6,2554,7598.5,9261.5,10060.912909578023,8462.087090421977,55.40093472929912
1590616800,9145,9645,9130,9560,7879.2,3729,7298.5,9298.25,10081.431173164932,8515.068826835068,58.58517817214856
1590703200,9535,9720,9400,9470,7961.8,3864,6965.5,9325.25,10092.866277836785,8557.633722163215,57.305956607180676
1590962400,9530,9775,9465,9650,8030,3656,6891.95,9365.75,10111.855052924855,8619.644947075145,59.22365789669566
1591048800,9745,10565,9335,9580,8097.4,14048,7394.75,9398,10122.281713147584,8673.718286852416,58.1301415689862
1591135200,9580,9730,9465,9655,8164.5,3179,7319.95,9431.5,10138.034500219204,8724.965499780796,59.003563435160444
1591221600,9665,9985,9535,9895,8227.9,4328,7219.85,9459.25,10192.327587980972,8726.172412019028,61.75306438637641
1591308000,9865,9950,9675,9800,8290.7,4508,6839.85,9448.75,10155.516404125154,8741.983595874846,60.03665339294489
1591567200,9810,9900,9720,9780,8352.4,3757,6690.35,9436.25,10109.50236724426,8762.99763275574,59.66069295999209
1591653600,9630,9985,9620,9805,8414.9,4291,5943.65,9486.75,10109.664721290163,8863.835278709837,59.99790502027792
1591740000,9905,10130,9720,9935,8486,7010,5948.55,9540,10123.772215851353,8956.227784148647,61.78676558662478
1591826400,9945,10060,9090,9300,8542.5,10869,6241.95,9541.5,10122.637677319239,8960.362322680761,50.020100985234755
1591912800,9380,9610,9265,9465,8607.6,3848,5990.65,9528.5,10104.243866662946,8952.756133337054,52.548815897679994
1592172000,9370,9525,8930,9440,8659.1,5850,5890.3,9530.75,10104.738458072112,8956.761541927888,52.118549369128075
1592258400,9475,9630,9415,9530,8713.7,3436,5677.55,9520,10085.526303543877,8954.473696456123,53.59173391691092
1592344800,9540,9600,9255,9325,8753.6,3206,5502.85,9502.25,10068.858109719584,8935.641890280416,49.830896242627645
1592431200,9425,9515,9320,9410,8795.2,2135,5295.8,9494.25,10061.323848806309,8927.176151193691,51.35520486751279
1592517600,9385,9465,9245,9315,8834.8,3481,5030,9506.25,10046.868858346617,8965.631141653383,49.54339874174107
1592776800,9350,9700,9280,9585,8880.7,5062,5054.9,9526.75,10046.252406154197,9007.247593845803,54.46081889363675
1592863200,9725,9755,9600,9660,8937.7,3811,4831.1,9570.5,9965.137808629635,9175.862191370365,55.7508680568696
1592949600,9755,9770,9265,9375,8986.2,2600,4833.4,9576.75,9954.48370249423,9199.01629750577,49.959186410236114
1593036000,9345,9390,9090,9340,9038.2,2169,4755.4,9565.75,9957.352796210651,9174.147203789349,49.2820907353147
1593122400,9440,9440,9070,9220,9080.5,4195,4771.95,9553.25,9971.344187952905,9135.155812047095,46.93345794137944
1593381600,9175,9240,9050,9200,9122.9,2742,4726.25,9530.75,9973.313837203177,9088.186162796823,46.53540310052186
1593468000,9255,9295,9100,9185,9170.7,2856,4166.65,9511,9977.611187178361,9044.388812821639,46.21879290038979
1593554400,9200,9390,9140,9325,9219.4,4789,4247.15,9494.5,9962.911144188522,9026.088855811478,49.66122605373524
1593640800,9280,9335,8950,9060,9257.5,6562,4358.85,9452.75,9919.777568779404,8985.722431220596,43.929402788657015
1593986400,9100,9435,9060,9355,9292.1,6890,4477.95,9430.5,9870.873704937068,8990.126295062932,50.74475993354038
1594072800,9350,9455,9250,9290,9326,2975,4438.85,9406,9819.577078668535,8992.422921331465,49.32219577007491
1594159200,9310,9570,9285,9510,9360.6,5163,4482.45,9391.25,9766.081628868216,9016.418371131784,54.02047819279838
1594245600,9505,9545,9190,9255,9390.1,5931,4428.5,9357.25,9640.895465325995,9073.604534674005,48.41741972705948
1594332000,9275,9285,9145,9275,9399.1,2296,3999.85,9356,9640.861369792396,9071.138630207604,48.86539713841842
1594591200,9290,9410,9240,9270,9405.9,2844,3949.65,9346.25,9628.860597819685,9063.639402180315,48.75140762363496
1594677600,9275,9320,9135,9310,9415.3,2869,3800.6,9339.75,9619.401121935887,9060.098878064113,49.761075357086376
1594764000,9295,9320,9165,9190,9420.4,2330,3745.3,9322.75,9595.320633047657,9050.179366952343,46.78329100401334
1594850400,9240,9265,9040,9145,9423.6,3344,3752.2,9313.75,9597.102695416861,9030.397304583139,45.679366161614276
1594936800,9130,9220,9095,9195,9420.7,1674,3729.15,9303,9587.242853911932,9018.757146088068,47.17100358867412
1595196000,9200,9280,9155,9190,9404.3,2432,3676.7,9296.75,9585.129524238459,9008.370475761541,47.031920016969785
1595282400,9205,9480,9175,9395,9391.6,5408,3694,9287.25,9548.238026545281,9026.261973454719,53.13336912452538
1595368800,9415,9435,9295,9425,9404.2,3117,3659.3,9275.5,9484.231885441588,9066.768114558412,53.96901279619237
1595455200,9425,9735,9425,9650,9419.8,6653,3861.95,9289.25,9551.705234278154,9026.794765721846,59.763599474875484
1595541600,9665,9665,9505,9615,9426.7,3110,3909,9303,9601.050331320064,9004.949668679936,58.52931344359732
1595800800,9925,11055,9925,10895,9450.1,16157,4507.1,9386.75,10139.274252100888,8634.225747899112,77.1310124834933
1595887200,11080,11540,10635,11035,9482.9,15293,5134.65,9478.5,10512.420209687381,8444.579790312619,78.27864049808461
1595973600,11230,11555,11060,11425,9516.5,3530,5168.35,9590.5,10916.908308176633,8264.091691823367,81.12086028723536
1596060000,11525,11580,11025,11370,9550.3,3917,5124.75,9692.75,11221.39801376903,8164.10198623097,79.54019444074169
1596146400,11330,11775,11205,11610,9591.1,9692,5281.25,9820.25,11531.049447626752,8109.450552373248,81.25648855512367
1596405600,11350,11720,11180,11620,9642,5333,5203.4,9933.5,11798.992160262273,8068.007839737727,81.32677683904575
1596492000,11560,11600,11125,11370,9685.9,6915,5400.4,10037.5,11978.294940224238,8096.7050597757625,73.86885162594216
1596578400,11385,11975,11190,11850,9747.2,11366,5710.55,10154.5,12231.350740905567,8077.649259094434,78.0339264595127
1596664800,11930,12085,11705,12040,9803,4902,5659.1,10293.75,12481.202570914396,8106.297429085604,79.43146779146409
1596751200,11990,12085,11395,11575,9843.3,10007,6044.65,10408.75,12611.656886366285,8205.843113633715,68.02469330951354
1597010400,11800,12220,11645,12015,9894.2,9860,6395.45,10546,12789.681349924716,8302.318650075284,72.10654306998643
1597096800,12005,12090,11190,11435,9929.9,10291,6766.55,10652.25,12852.58514492679,8451.91485507321,61.04420903170213
1597183200,11340,11745,11220,11665,9971.6,6069,6953.5,10776,12910.880792924982,8641.119207075018,63.439554188259706
1597269600,11600,11760,11340,11590,10010.3,5062,7039.4,10898.25,12922.706161540675,8873.793838459325,62.098654239200194
1597356000,11765,12000,11740,11935,10051.1,9980,7454.7,11035.25,12947.867251307747,9122.632748692253,65.69106511573077
1597615200,11950,12635,11905,12485,10104.8,8883,7777.25,11200,13013.532464556398,9386.467535443602,70.49269989138656
1597701600,12470,12555,11850,12035,10149.9,10621,8037.9,11332,12977.30969729106,9686.69030270894,62.75416173786594
1597788000,12100,12150,11580,11690,10187.6,10164,8390.25,11445.25,12843.121506970509,10047.378493029491,57.538993653996805
1597874400,11740,11950,11710,11895,10226.8,4860,8300.6,11557.5,12697.462718688643,10417.537281311357,59.68303454253301
1597960800,12125,12125,11600,11695,10274.7,9663,8628.25,11661.5,12372.394506941782,10950.605493058218,56.676234241634916
1598220000,11695,11865,11595,11770,10320.8,7416,8191.2,11705.25,12323.76818889989,11086.73181110011,57.54010457497535
1598306400,11765,11810,11115,11310,10358.2,12762,8064.65,11719,12287.51209309917,11150.48790690083,50.843712594252
1598392800,11415,11715,11395,11630,10400.2,2732,8024.75,11729.25,12283.40047595396,11175.09952404604,54.785763701775835
1598479200,11620,11740,11205,11340,10440.5,4740,8065.9,11727.75,12285.929854527194,11169.570145472806,50.80911260497133
1598565600,11420,11700,11370,11630,10484.9,7783,7970.45,11728.75,12286.15357910584,11171.34642089416,54.37553087600721
1598824800,11735,11915,11705,11835,10535.3,4865,7947.05,11739.5,12296.392269653656,11182.607730346344,56.76198928637323
1598911200,11755,12200,11625,12075,10585.1,8919,8047.25,11774.75,12322.805426029156,11226.694573970844,59.43701532324877
1598997600,12135,12175,11165,11460,10621.1,17210,8339.45,11755.25,12318.743345124856,11191.756654875144,50.76917380583639
1599084000,11440,11530,10460,10720,10648,15412,8864.95,11689.25,12395.106040563513,10983.393959436487,42.70009279925236
1599170400,10780,10785,9905,10620,10673.6,15668,9148,11641.5,12487.171922201513,10795.828077798487,41.73476477738651
1599516000,10425,10475,9890,10015,10689.5,14549,9382.45,11541.5,12626.101770236432,10456.898229763568,36.37668396628271
1599602400,10060,10385,9850,10320,10711.9,5218,9128.8,11485.75,12694.084701148651,10277.415298851349,40.522349330634896
1599688800,10285,10565,10215,10315,10734.5,7860,9218.35,11418.25,12725.748661567193,10110.751338432807,40.475787708692664
1599775200,10370,10420,10215,10340,10754.8,4819,9206.2,11355.75,12741.590088177565,9969.909911822435,40.84180624273953
1600034400,10315,10805,10270,10705,10787.7,6525,9033.45,11294.25,12680.977352438107,9907.522647561893,46.057127096939595
1600120800,10750,10975,10645,10815,10816.9,4052,8791.9,11210.75,12498.182619596071,9923.317380403929,47.55761690333674
1600207200,10890,11150,10690,11015,10851.4,7056,8613.65,11159.75,12392.172309924646,9927.327690075354,50.26638010863429
1600293600,11045,11075,10755,10950,10880.2,7179,8464.4,11122.75,12333.516183042788,9911.983816957212,49.373787854390834
1600380000,10975,11075,10815,10880,10912.7,4499,8446.35,11072,12233.104646446649,9910.895353553351,48.377492233521394
1600639200,10885,11005,10265,10485,10936.9,12875,8606.95,11011.5,12162.504344040455,9860.495655959545,43.09322783724593
1600725600,10485,10525,10350,10495,10961.4,4081,8440.2,10947.75,12064.37202647091,9831.12797352909,43.2621946097179
1600812000,10590,10620,10210,10345,10982.1,3309,7967.55,10899.5,12032.614733820013,9766.385266179987,41.282147254511386
1600898400,10330,10815,10260,10725,11012.8,4089,8035.4,10854.25,11938.280788308155,9770.219211691845,47.800133553746086
1600984800,10730,10895,10605,10825,11046.4,6120,8104.4,10828.5,11889.372753915379,9767.627246084621,49.39220225098887
1601244000,10800,11080,10795,10960,11081.7,4100,7920.25,10795,11792.967935356643,9797.032064643357,51.54095153801469
1601330400,10970,10990,10680,10815,11114.2,4764,7915.2,10744,11621.09520577871,9866.90479422129,49.128171006953416
1601416800,10850,10940,10725,10770,11141.7,5671,7752.8,10678.75,11309.692747006415,10047.807252993585,48.371367822259124
1601503200,10835,11060,10430,10645,11166.1,11708,7477.7,10638,11157.234051271678,10118.765948728322,46.24049743115888
1601589600,10615,10705,10410,10550,11184.1,5867,7000.45,10629.5,11148.652193484724,10110.347806515276,44.63131019805224
1601848800,10700,10865,10670,10815,11208.1,4462,6440.15,10639.25,11164.609638723798,10113.890361276202,49.87181379880544
1601935200,10815,10890,10565,10630,11202.8,4093,5917.35,10670,11110.794736810683,10229.205263189317,46.55881532370886
1602021600,10600,10760,10595,10720,11196.5,2260,5769.45,10690,11100.731055558257,10279.268944441743,48.35619477171137
1602108000,10735,11065,10580,10955,11187.1,5066,5629.75,10722,11109.974225948064,10334.025774051936,52.81837047273759
1602194400,10950,11205,10910,11110,11181.9,3469,5562.25,10760.5,11141.969526961198,10379.030473038802,55.54660609704141
1602453600,11360,11700,11280,11630,11182.3,6338,5552.9,10806.75,11342.989452110714,10270.510547889286,63.22862158340088
1602540000,11760,11805,11355,11440,11178.7,4170,5558.8,10838,11441.186538311325,10234.813461688675,59.20286146418086
1602626400,11500,11630,11340,11410,11179.5,3466,5379.3,10857.75,11506.937761745397,10208.562238254603,58.5687689703178
1602712800,11440,11695,11315,11595,11174.4,3418,5191.25,10890,11614.07872500164,10165.92127499836,61.320026469927036
1602799200,11610,11610,11225,11360,11160.8,5373,5234.95,10914,11666.426740619976,10161.573259380024,56.21350799648977
1603058400,11505,11910,11470,11755,11164.4,6876,4935,10977.5,11786.613712651071,10168.386287348929,61.94936595852784
1603144800,11795,12110,11740,11970,11163.5,4060,4933.95,11051.25,11936.325561746002,10166.174438253998,64.66278345539281
1603231200,11995,13005,11960,12755,11189.9,10223,5279.65,11171.75,12269.963435539741,10073.536564460259,72.40132106566244
1603317600,12965,13285,12725,13155,11219.7,7369,5443.65,11293.25,12669.390526981166,9917.109473018834,75.36209564126241
1603404000,13220,13260,12775,12970,11247.3,3793,5327.3,11400.5,12938.745429052204,9862.254570947796,71.53949156728612
