time,open,high,low,close,EMA,MA,Volume,Volume MA,Basis,Upper,Lower,RSI
1427500800,246.72661956,255.30607073,246.6974793,253.32357069,255.55964840419338,256.18650093939976,183770.72920952,268335.4382071644,271.0082108604995,307.0419380859829,234.97448363501607,44.584395296759794
1427587200,253.10931006,253.43195184,239.92363091,243.10872465,253.06946365335472,256.4906744903998,236251.94841395,262487.72953269246,268.6791855164995,305.59276324962667,231.76560778337233,39.64921023466603
1427673600,243.04169848,249.83703014,236.92777007,247.31460541,251.91849200468377,256.98637917679974,238573.73871605,255515.34048571048,266.4230500794995,302.76381168422563,230.08228847477335,42.47281247767968
1427760000,247.4382906,249.00261278,242.31001438,244.4722511,250.42924382374702,257.4755244553997,201843.68455852,253384.15313565996,263.8172318649995,298.571584812664,229.06287891733493,41.07420555519011
1427846400,244.29313823,248.64496338,239.84239296,247.81835819,249.90706669699762,258.0330346905997,193223.25524094,252487.25368543895,261.43962532449945,293.6471428006005,229.23210784839844,43.435629265314496
1427932800,247.73648703,254.80427799,244.90392484,253.42536669,250.6107266955981,258.71309228079974,236751.50047088,251416.6471554,259.8553547914995,290.3195224337577,229.39118714924135,47.250361199090584
1428019200,253.32233782,257.40249985,250.87265537,255.14693056,251.51796746847847,259.38851661259974,215411.98109165,249822.7934123845,258.5101983099995,287.26329533449797,229.75710128550105,48.40099985366847
1428105600,255.17474495,256.45587928,249.71592168,254.23468197,252.06131036878278,259.7607451205997,150132.9051798,248971.36228607298,256.8938807449995,282.63444791475484,231.15331357524408,47.80591912466915
1428192000,254.92358115,262.63441003,249.99116006,261.91896096,254.03284048702622,259.8444162269997,168713.90057339,247150.21076557497,255.40075154049947,275.77915974715455,235.0223433338444,53.04307835157571
1428278400,261.86591512,262.94419004,252.05866107,255.78652733,254.38357785562098,260.26322800399976,167851.03087099,247020.58291411647,253.87198502799941,268.509018880264,239.23495117573484,48.83199884294441
1428364800,255.87380431,257.00760123,250.39829493,254.13265819,254.33339392249678,260.67171879399973,203401.49322174,237543.29995501996,253.73882742049946,268.3153728070769,239.162282033922,47.731417804786304
1428451200,254.13356109,255.08807205,242.06835138,244.28866673,252.32444848399743,260.6963957369997,223152.15526962,225478.46289353498,252.88377714349946,267.570684698707,238.19686958829192,41.70619802171362
1428537600,244.53465183,246.56158604,237.73346066,243.71118479,250.60179574519793,260.84881320119973,199261.62764259,226535.35079893694,251.96790397449945,266.5436206212698,237.39218732772912,41.376230388315044
1428624000,243.58745056,244.06105812,232.00928339,236.24743158,247.73092291215835,260.77873711339976,227301.16392784,228055.36200498044,250.77684922399945,266.3678627639085,235.1858356840904,37.271785006313884
1428710400,236.0073098,240.375033,233.32245743,236.39373027,245.46348438372667,260.60421965519976,176014.20680924,226738.64575659847,249.21105745649947,263.952303435874,234.46981147712495,37.40286182363818
1428796800,236.70233549,238.28404791,233.22775514,236.01440878,243.57366926298133,260.43292011379975,126050.75288023,221159.30760770393,247.71842649899946,261.42019941708105,234.01665358091788,37.18589521860071
1428883200,236.15273428,237.64496433,220.72717618,224.10610117,239.68015564438505,260.19506369599975,207909.01025583,213902.90538511844,246.67465583399948,263.80331591854105,229.54599574945792,31.08884316602493
1428969600,223.97052992,225.00878253,216.11802983,219.29795842,235.60371619950803,259.80197961039977,294112.37301166,210928.59873789843,245.32871242299944,266.2093142432224,224.44811060277647,29.019895534580414
1429056000,218.83714097,224.68461087,217.93834197,224.35935565,233.35484408960642,259.5271647151998,171803.14278833,202996.23929884942,244.09226136199945,266.7858740495727,221.39864867442617,33.99923418588217
1429142400,224.51139386,230.39577615,224.22662018,229.03709456,232.49129418368514,259.36134836499974,212157.56643416,201684.40832834644,243.20692838449946,266.78213412311453,219.6317226458844,38.30671325952909
1429228800,229.27872734,229.72680551,221.26917984,223.19288055,230.63161145694812,259.09905532359977,259347.50191592,205463.24696366646,241.70039387749944,266.32466792917046,217.0761198258284,35.21449275846942
1429315200,223.04615367,224.91042734,220.86190889,223.24092771,229.1534747075585,258.47338679559977,148560.26907511,201078.66299672445,240.70700403049946,266.5944774132782,214.8195306477207,35.260761687195355
1429401600,223.44695857,227.00759014,221.78177476,222.26828033,227.77643583204681,257.7962388889997,135073.97751492,195903.67493666796,239.45468777649944,266.34619798486403,212.56317756813488,34.72017435963825
1429488000,222.42650319,226.45648441,220.10186082,224.68227208,227.15760308163746,257.08387021479973,142554.56563321,192939.21899040244,238.46518882549944,265.99420176369733,210.93617588730152,37.28984287736076
1429574400,224.88665059,235.97368954,223.33369488,235.73122515,228.87232749530997,256.27643568999974,172191.4176706,191887.62711188543,237.86083217349943,265.0708325693794,210.6508317776195,47.480235533441906
1429660800,235.57682764,238.73286088,233.26261744,235.62862371,230.22358673824797,255.3365009145997,143074.3709443,187203.77063555646,236.97099502449942,263.23432468619063,210.70766536280823,47.403202371933865
1429747200,234.96979,237.56553626,231.73734399,236.57573288,231.49401596659837,254.61566038459972,118904.81149752,182378.41215584995,236.0424351404994,260.94769384223656,211.13717643876225,48.2380491249866
1429833600,236.23891479,237.13504985,229.89514009,231.31757448,231.4587276692787,253.7176853327997,147641.80569863,182253.85718179145,234.89657976599938,258.4187664320944,211.37439309990438,44.05704029505729
1429920000,231.28214818,233.63193578,225.92814611,226.24210846,230.41540382742295,252.79422076239973,139896.38634991,180812.98147061744,233.1127371409994,253.34891872621927,212.87655555577953,40.4156451561132
1430006400,226.85298955,227.85060671,214.55298617,218.00360959,227.93304497993836,251.64384798959975,224882.49013818,183664.55443397694,231.2235912539994,249.6101230418073,212.83705946619148,35.31352783330557
1430092800,219.1206503,231.16363454,217.16408856,227.65229647,227.8768952779507,250.71029491239972,231836.55802782,185086.30767428095,229.89957316799936,245.02036069137438,214.77878564462435,44.198421228388305
1430179200,227.87090873,229.87953599,222.61639791,224.92501372,227.28651896636055,249.41501055619975,171988.5628881,182528.12805520493,228.9313905174994,242.6583257319307,215.20445530306813,42.42462627027536
1430265600,224.99141093,227.25934789,222.71746047,225.24408756,226.87803268508844,248.07114602439972,144188.84303547,179774.48882484893,228.0080356559994,240.01008508319015,216.00598622880867,42.71428638864794
1430352000,225.16873992,239.08893936,224.1253259,235.21089395,228.54460493807076,246.84359159559975,235010.76332852,180159.96879488294,227.95620877449937,239.82369169348456,216.08872585551418,51.00600079612167
1430438400,235.15424362,238.83770238,231.57598664,231.68649464,229.17298287845662,245.56991170839973,180166.70602309,180367.59375557542,227.72084699299938,239.08571491523608,216.3559790707627,48.34140670413084
1430524800,231.7716161,236.01,231.7716161,234.27057425,230.1925011527653,244.55310764639972,159048.49869195,182017.48104616144,227.6336552664994,238.76707187176655,216.50023866123226,50.38786622371337
1430611200,234.14268741,243.71286944,233.33935999,240.43157808,232.24031653821223,243.72073800419975,178073.20282738,180525.69067473893,228.44992911199944,240.7607532692328,216.13910495476608,54.96832478878198
1430697600,240.36286662,242.92487198,237.27857711,238.59090627,233.51043448456977,242.76133546419973,196355.23444902,175637.83374660695,229.41457650449942,241.7292175101181,217.09993549888074,53.382591044918115
1430784000,238.56219789,239.53331567,231.84085731,235.68047014,233.94444161565582,241.63931396599972,181503.31827498,176122.84252093945,229.9806322289994,242.35439236070889,217.60687209728994,50.883066323072605
1430870400,236.42323118,236.90150092,228.83410823,229.85729634,233.12701256052466,240.50922274119975,194007.431579,175215.33577818144,230.02164231799944,242.388056598993,217.65522803700588,46.21997563223513
1430956800,229.57425743,239.64743493,228.10956438,237.80874829,234.06335970641973,240.12948150019972,172014.59959202,170848.69066198642,230.7524357049994,243.14571504092544,218.3591563690734,52.60683909538153
1431043200,237.69691062,247.20470773,236.27846979,244.15576119,236.0818400031358,239.78480327859972,165887.00982592,171715.02769952692,231.79817737899938,244.98394039988585,218.61241435811291,56.99693193293605
1431129600,244.17156438,248.73251882,239.12219574,241.96708918,237.25888983850862,239.38357209879973,156510.21179949,172786.8394137554,232.7831178214994,245.91709976271724,219.64913588028153,55.101460996168235
1431216000,242.09781667,244.82817616,238.78322999,240.5782035,237.9227525708069,238.99376563699974,128373.76494702,172077.7993794459,233.5779143924994,246.5780146642931,220.57781412070568,53.87701488644525
1431302400,240.5661079,245.09526337,239.02655223,242.88518853,238.9152397626455,238.49727809519973,148687.51184583,170902.60408820742,233.93561256149937,247.5329849579148,220.33824016508393,55.640321791526425
1431388800,242.94212904,244.04282999,239.85030116,242.38790047,239.6097719041164,238.02769554599973,134185.438912,170458.1574865924,234.27357639949938,248.35003315151704,220.1971196474817,55.150869011440875
1431475200,242.26246701,244.69867367,234.87291927,235.9201545,238.87184842329313,237.84646834659975,143278.239289,171676.8288761664,234.2407974804994,248.2986990258002,220.1828959351986,49.10106030369672
1431561600,235.99407044,238.00256235,232.67585113,237.1781529,238.5331093186345,237.66569487179976,126532.33881472,170621.3555319709,234.5338264014994,248.5800962584102,220.48755654458859,50.24431710074295
1431648000,237.04567455,238.81912418,235.7670184,237.63411544,238.3533105429076,237.43660964319974,68572.27630605,167055.1500297779,235.10342675049932,248.67441639028385,221.5324371107148,50.676751750557074
1431734400,237.58419949,237.73229076,234.85811301,236.0001955,237.88268753432607,237.2217384709997,44083.24776587,158015.1879111624,236.00325604599934,247.0763350311982,224.93017706080047,49.03220761504176
1431820800,236.08546722,237.95783423,235.54824138,236.49423572,237.60499717146087,236.88515177159974,43566.14348561,148601.66718405188,236.44535300849935,246.83437540502186,226.05633061197685,49.56515419281907
1431907200,236.45053453,237.14615221,231.45488802,233.87112642,236.8582230211687,236.7003998069997,68713.54130784,143437.9161050389,236.89265864349937,245.9432465842017,227.84207070279706,46.76885670597163
1431993600,233.50479872,234.767588,231.40820159,232.5606136,235.99870113693495,236.40531997079972,54055.47416316,138931.24766142337,237.25848494549936,244.87381866988483,229.6431512211139,45.39105487830874
1432080000,232.18025969,235.31606323,231.40820316,234.20282191,235.63952529154795,236.1999313869997,60700.34667309,130215.72682865188,237.20808134349937,244.89001047501887,229.52615221197988,47.47907197076324
1432166400,234.27593038,236.77969006,233.38419702,236.12694828,235.73700988923835,235.9661031887997,57182.91073478,124066.53706423639,237.4301040254994,244.7068508736284,230.15335717737037,49.896366204670514
1432252800,235.6938186,241.75660295,234.57503738,240.66023857,236.72165562539067,235.71080062639973,101884.38456104,121208.33135769088,237.74958724149937,245.00444731907416,230.49472716392458,55.13555497415077
1432339200,240.90665049,242.91627791,238.06927654,238.8147651,237.14027752031254,235.3841573171997,56040.1574913,115106.67909088687,237.6687465924994,244.83778834893673,230.49970483606205,52.718764474272106
1432425600,238.96581013,243.10905165,238.01,241.54928752,238.02207952025003,235.1304494281997,38686.82036188,107223.25838652987,237.81666565499935,245.17528532129737,230.45804598870134,55.8097174548138
1432512000,241.77788153,242.58130436,235.84745985,238.11319347,238.04030231020002,234.65433407839973,51177.18514009,100706.95172978537,237.93830182149935,245.23179354073653,230.64481010226217,51.27377906537865
1432598400,237.83525765,239.88042375,235.9632167,237.50538232,237.93331831216003,234.2887111781997,59706.3723446,93991.89876806537,238.32070612049932,244.61252964056126,232.02888260043738,50.49202807197364
1432684800,237.50593807,240.47286471,235.64628451,237.42680082,237.83201481372802,233.9545940307997,63690.46836579,88575.69220675387,238.30160874699936,244.60184505542688,232.00137243857185,50.38507055300124
1432771200,237.18628832,239.95112149,235.57947445,238.17354488,237.9003208269824,233.8322915937997,47988.466066,82680.76501875787,238.00249793149936,243.70198635835655,232.30300950464218,51.4378147878851
1432857600,238.28367959,239.44342902,235.47490598,238.44924054,238.01010476958592,233.7270527087997,56266.15302529,77668.56208004788,237.82660549949932,243.235555007077,232.41765599192163,51.84407385746004
1432944000,237.8687073,239.04268448,231.50349729,234.23285357,237.25465452966873,233.68676114859971,58204.96301068,74160.12198323087,237.50933800299936,242.9795164638026,232.0391595421961,45.56581513313607
1433030400,234.23068789,234.62377742,228.55248131,231.55720091,236.115163805735,233.59003056139971,57657.53615357,69608.62319861786,236.94293862199933,242.4151641998537,231.47071304414496,42.083071745833145
1433116800,229.99873738,233.51051089,221.22472846,223.74024135,233.64017931458798,233.34454721279974,112688.59829262,68533.78116764886,236.0105556659993,243.4537150767867,228.56739625521192,33.92488669557828
1433203200,223.11126965,227.17625792,221.59985299,225.69028662,232.0502007756704,233.37623092179967,85050.86128023,65622.41226721037,235.49906227199932,244.19699744122929,226.80112710276936,37.19578057094487
1433289600,226.14400142,228.34604993,222.90978081,225.6727209,230.7747048005363,233.50372617139968,74570.83342624,63024.33699778636,234.9237906719993,244.57147715309523,225.2761041909034,37.17792722355341
1433376000,225.88623762,227.92546667,223.36039515,224.74399577,229.56856299442904,233.51141897379966,62164.21827686,62703.93409632686,234.27928468849933,244.79939758552376,223.7591717914749,36.18890212851638
1433462400,225.07929005,226.979,222.70470052,224.53,228.56085039554324,233.4212770825997,70067.79448262,64003.16143216436,233.7057749134993,245.00951434349753,222.4020354835011,35.95157752440551
1433548800,224.75851819,227.26591674,223.76675195,225.83900844,228.01648200443458,233.47419964039966,41916.50163993,63920.67933988037,233.17301354949933,244.89740208934546,221.4486250096532,38.60392199833819
1433635200,225.60005506,226.84688994,222.1239681,223.21040572,227.05526674754768,233.47358920059972,55245.49829882,63247.27718942937,232.63997751449932,245.13309624489523,220.14685878410342,35.430914880898854
1433721600,223.24561202,229.96024901,222.74285346,228.71684168,227.38758173403815,233.6025604275997,95785.75383337,65333.79117293988,232.44778891849938,245.0575949842117,219.83798285278706,45.530888337087
1433808000,228.77942873,231.4108754,227.49,229.22052594,227.75417057523052,233.69332550479973,77286.52011609,66163.09984508988,232.19867411999934,244.85671478156715,219.54063345843153,46.357454172428625
1433894400,229.15861123,230.09474161,227.77381075,228.8153629,227.9664090401844,233.55500825979968,63788.38857008,66493.37373685489,231.83309485099934,244.4384307040895,219.22775899790918,45.75596064160502
1433980800,228.513653,230.69456906,228.14156036,229.87648077,228.34842338614752,233.43996540099968,61432.92793503,64470.800905554395,231.29390696099935,243.2485534271873,219.3392604948114,47.67097705163492
1434067200,229.88012481,231.59467934,229.11303699,229.93129818,228.66499834491802,233.30707670699968,64795.4075035,64908.56340616439,230.84973361499934,242.3032523492142,219.39621488078447,47.77355417515164
1434153600,229.97645453,233.23730344,228.64692125,232.6658408,229.4651668359344,233.33404203339967,59443.0437336,65946.37457475039,230.40556127899936,240.80544077094459,220.00568178705413,52.74939140010945
1434240000,232.74339543,235.82886243,231.73,234.11442606,230.39501868074754,233.4914883853997,59527.16367337,66363.87350141437,230.20562290849938,240.14882203319465,220.2624237838041,55.18518959891916
1434326400,233.68907645,238.70340069,233.45143639,237.33169205,231.78235335459803,233.87805003459968,87669.00891402,67762.00532988537,230.19693839499936,240.1148909023961,220.27898588760263,60.104310161661
1434412800,237.31124084,253.94230237,235.50553072,252.30091549,235.8860657816784,234.3710224149997,149506.59783514,72052.81180335287,230.9406441284994,244.48377403310892,217.39751422388989,74.26084947725822
1434499200,252.53205292,259.18716958,246.52974668,250.38783543,238.78641971134272,234.88027884919967,150250.9542615,77165.93621312786,231.55135865599942,247.27077842658696,215.8319388854119,70.80303603231454
1434585600,249.68826424,253.78100414,243.85977236,249.01789074,240.8327139170742,235.35575491279968,101964.57150091,79450.85713690886,232.0797911659994,249.3274863153399,214.8320960166589,68.3487411732574
1434672000,249.80518633,252.2691016,243.79518093,245.21739351,241.70964983565935,235.5558849039997,86367.05388323,80858.96168053636,232.62901816299944,250.7913024442864,214.46673388171249,61.93471040844788
1434758400,244.48453447,247.05767653,239.62082339,245.22803254,242.41332637652746,235.82671566199969,77770.97071002,81864.63340835887,233.31255974449945,252.2734913711202,214.3516281178787,61.94547637694489
1434844800,245.56374587,246.84536794,240.94,244.37352992,242.80536708522197,236.02877477539968,38096.14168136,78135.01057779588,234.34422417299947,253.35482012716932,215.33362821882963,60.4662552929894
1434931200,244.58123664,248.9947094,243.1279713,246.95917506,243.6361286801776,236.15932671499965,62624.51570967,77013.69329926788,235.40766859499945,254.73972416392687,216.07561302607203,63.32047499703284
1435017600,247.05196991,248.44159515,242.79745595,244.15796545,243.74049603414207,236.27066789859964,53022.00240957,75936.25174843437,236.33193082249946,255.48058684699956,217.18327479799936,58.40118447378746
1435104000,244.1983442,245.30304814,239.4,240.16912233,243.02622129331365,236.36044094239966,62801.46327351,75968.11399826688,237.10318715049948,255.5525893692029,218.65378493179605,52.184154120518514
1435190400,239.87886073,243.81780036,238.99,242.59699396,242.94037582665092,236.6152348947997,46288.44395987,74779.14647212937,238.00653684849948,255.65690951163856,220.3561641853604,55.30306203318416
1435276800,242.57078315,243.42327889,239.8,241.39,242.63030066132075,236.6868599289997,45584.02760543,74962.52277040438,238.78408642649947,255.57090080052305,221.9972720524759,53.436955323534406
1435363200,242.88206546,252.52164399,241.17,251.81434635,244.4671097990566,236.84003163219967,70470.08588836,75723.75214988136,240.2142834579995,256.3097769644885,224.11878995151054,64.55972215833296
1435449600,251.71941817,252.41419954,247.06013743,248.81392697,245.33647323324527,236.97696838799965,49077.26925006,73388.32792071586,241.21913772249945,256.81973139918307,225.61854404581584,60.10901626889287
1435536000,248.55789652,257.92990256,248.13839017,257.00829829,247.6708382445962,237.30557028379968,104271.60952482,74737.58239115236,242.6085263399995,258.63110732706286,226.5859453529361,66.83383859691288
1435622400,257.03001263,268.57142633,255.14402,263.23080575,250.78283174567696,237.7124826281997,134659.23334788,78281.12463004235,244.3292984824995,261.41391976884074,227.24467719615825,70.85217824880823
1435708800,263.40837579,265.35881809,254.34026564,258.73818655,252.37390270654157,238.03948834979968,82142.99150577,79316.62780857935,245.77238377149948,262.6039234216515,228.94084412134748,64.7522443976967
1435795200,258.63631059,262.19188938,253.25926526,254.60144285,252.81941073523325,238.41311411679965,71381.48362907,79645.93161485785,247.0058910049995,262.58205949770183,231.42972251229722,59.659031756766005
1435881600,254.31834748,256.84022023,252.04249422,255.53744229,253.3630170461866,238.78029990459967,60459.49720761,79696.75428855835,248.14947107949948,262.6689748194784,233.62996733952056,60.417679021608336
1435968000,255.96780736,261.21302453,252.4229919,260.00724879,254.69186339494928,239.22776257159967,54959.13894116,79468.35305194785,249.4441122159995,263.33066999222433,235.55755443977463,63.908270980271254
1436054400,260.09978921,274.40178188,257.86404512,271.73537524,258.1005657639594,239.94246616639967,152517.26049363,82710.76563092836,251.1642963754995,267.0084842589951,235.3201084920039,71.10778611850684
1436140800,271.54026982,278.00038254,267.24197666,269.34572114,260.34959683916753,240.5994958747997,152537.56191985,82862.31383516386,252.0165366579995,269.7362289911696,234.29684432482938,68.12584838695238
1436227200,269.47474276,273.01489494,262.28467483,265.56550156,261.392777783334,241.23338337759967,84863.01178444,79592.91671131086,252.7754199644995,271.42664612622457,234.12419380277444,63.58338215942426
1436313600,266.07881985,273.92226074,262.651,271.28067842,263.3703579106672,242.00778467399968,108490.65939616,79919.22110607335,253.88855934849954,274.1018478763286,233.6752708206705,67.14967339127647
1436400000,270.89482825,273.83012889,265.85984659,269.26404665,264.54909565853376,242.70900916879967,97403.13401435,80471.02511262934,255.0908920054995,275.94845457615827,234.23332943484075,64.74046361953566
1436486400,269.14747189,299.99438614,265.116,285.1836917,268.676014866827,243.69014403719973,260072.49179111,89586.10116668385,257.08867496349956,281.18708754033065,232.9902623866685,72.98152287695507
1436572800,286.01278129,301.97883998,282.86418352,294.26398864,273.7936096214616,244.76221903859968,114933.43654156,93427.96590969384,259.5831978994995,287.86585542498875,231.30054037401024,76.37352915873024
1436659200,295.8402252,317.05956169,291.46021655,310.89864694,281.21461708516927,246.2038966753997,147370.63720805,97665.27198461285,262.78017149349955,298.189323242395,227.3710197446041,81.0637065863686
1436745600,310.92818509,316.48509484,275.48337487,293.47877306,283.66744828013543,247.24248638619972,185698.06850334,104299.07528930136,265.24621187399947,301.9695848534235,228.52283889457544,66.23526526046538
1436832000,291.83574294,296.96846062,282.49982753,287.30660697,284.39528001810834,248.22635465619973,80043.34854179,105161.16955271535,267.6030861059995,303.630115136474,231.57605707552506,61.913774324800684
1436918400,287.38529202,294.22326545,283.68066328,284.98878958,284.5139819304867,249.1760228013997,76030.39502224,106648.26710583386,269.7226758869995,304.5848012607935,234.86055051320557,60.32212548029133
1437004800,284.95738382,291.98616179,273.40989476,278.1902603,283.24923760438935,249.9912919909997,145661.47949963,111652.13970054386,271.5626889019995,304.05295031325113,239.07242749074786,55.79159366791392
1437091200,278.15603267,280.80146803,270.79720326,279.3486601,282.4691221035115,250.8147942953997,83420.48618297,112299.65971527435,272.93940458949953,304.2788456346663,241.59996354433275,56.3925752648354
1437177600,279.16724001,282.65877322,270.19403394,272.439348,280.4631672828092,251.4945964445997,68288.30390008,113260.21144777533,274.12067564099954,303.45020405656913,244.7911472254299,51.863791386333546
1437264000,276.74,278.22266848,266.04835331,274.09686317,279.18990646024736,252.2918766365997,42452.60537132,110169.26124010034,274.97510388499956,303.23699462623057,246.71321314376857,52.842200709439304
1437350400,272.88102557,279.82910002,269.48642939,279.82910002,279.3177451721979,253.2573146187997,61708.65922754,106521.73253408335,275.8050185984995,303.60980204490846,248.00023515209048,56.160855438700025
1437436800,279.33064259,281.27671671,274.83471013,275.33994556,278.5221852497583,254.28930870299973,62942.70553577,105561.71823558335,276.6351065489995,303.3210149246071,249.9491981733919,53.01435956930769
1437523200,275.45091546,277.81,271.50722325,276.86879543,278.19150728580667,255.3128788791997,54973.97173082,104741.34264067085,277.7484741779995,302.4485513199942,253.04839703600487,53.9604005799222
1437609600,276.82034957,278.98711668,272.3,275.59134235,277.6714742986453,256.3112513081997,249878.54163271,114212.29486192584,278.7511691809995,301.29749654895596,256.20484181304306,53.00014536638135
1437696000,275.24799968,289.19076201,273.56873435,288.07779685,279.75273880891626,257.5779273297997,111365.84108611,117032.62996917334,280.1546965839995,301.310962972698,258.998430195301,60.4152643241218
1437782400,288.01510635,291.64374631,284.98696232,288.60725,281.523641047133,258.8594723297997,54754.37005281,112144.48544713233,280.99829032199955,302.0898323092923,259.9067483347068,60.698406683210095
1437868800,288.59809658,293.99426283,283.894,291.89861274,283.5986353857064,260.18066441579975,250624.09337836,117048.81202005784,282.1259349019996,303.0154956025363,261.23637420146287,62.49440549907208
1437955200,292.10827965,298.06898846,285.62243203,293.89891592,285.65869149256514,261.5944346197997,102334.73299792,117922.39808073183,283.54260561999956,303.5730062271682,263.5122050128309,63.58358105408453
1438041600,293.56362287,297.239688,291.1671325,295.12600853,287.55215490005213,262.9226179567997,69175.62705583,115956.64646371533,284.7348721254996,304.541311070107,264.92843318089217,64.2690884214382
1438128000,294.4670397,295.1858012,285.991,289.31460213,287.9046443460417,264.12449948059964,67244.94093763,114448.73680987934,285.73739989949956,304.30081211600873,267.1739876829904,58.63929782540854
1438214400,289.28702439,290.68523997,284.21119408,287.37939746,287.7995949688334,265.29578017179966,54937.10671203,104191.96755592534,285.8471851874996,304.4221676780946,267.27220269690457,56.85331916656114
1438300800,287.63598858,289.54585292,280.216,284.39970114,287.1196162030667,266.3862445791997,65888.58689275,101739.72507348482,285.3539708124996,303.52833349153104,267.17960813346815,54.1200914851191
1438387200,284.11892195,285.03512807,276.00140826,279.78849439,285.65339184045337,267.38338850339966,54641.75595101,97103.28101063281,283.79846318499955,297.8098104700514,269.7871158999477,50.10557444832154
1438473600,279.01540617,282.60021735,274.86073859,282.03292689,284.92929885036267,268.3707302251997,49006.0969549,90268.68243321081,283.2261708764996,296.52615292999394,269.9261888230053,51.97297344034779
1438560000,280.18284739,285.47769455,277.46424219,281.03741492,284.1509220642901,269.30919000239965,56745.04359783,89103.76718601282,282.91271127399955,296.108340615516,269.7170819324831,51.06013964084899
1438646400,280.52210987,286.27733374,279.41628428,284.89200085,284.2991378214321,270.2603961783997,55434.10100599,88073.95248520032,282.90787183749956,296.1005227180739,269.71522095692524,54.399760756349686
1438732800,284.73095465,285.97305557,278.267,282.01752641,283.8428155391457,270.8547283967997,47502.34813521,83165.99591697933,283.0992351429996,296.12255764035564,270.07591264564354,51.57341206609365
1438819200,282.10409655,282.33964992,275.084,278.75051631,282.8243556933166,271.4219820143997,46915.41093633,81340.74215464733,283.0693279534996,296.12965947981337,270.0089964271859,48.48982592678227
1438905600,278.7384039,280.8037364,273.87963182,280.35956336,282.3313972266533,272.0488154667997,54909.65147725,80671.80953350583,283.4653387214996,295.6642825910218,271.26639485197745,50.073141239698
1438992000,279.56606878,280.41277508,258.18768396,260.02083106,277.8692839933226,272.3448842177997,97162.31579212,83407.29505454583,282.7615371159996,298.2278943405825,267.2951798914167,35.30201260460589
1439078400,260.08205793,267.85949643,257.75697234,264.78475886,275.25237896665806,272.73601874419967,65696.22211601,83606.67319896934,282.0093200579996,299.3257272378297,264.6929128781695,39.7828099599327
1439164800,265.83416236,267.14952343,259.95772101,263.26869438,272.85564204932643,273.11392203339966,58664.29479482,83392.75266192184,281.4057574989996,300.37275266135714,262.43876233664207,38.860431118756665
1439251200,263.83851846,271.24685426,261.53988905,271.21757535,272.5280287094611,273.59909003919967,65428.70142896,83915.48914682886,281.1231964949996,300.51573497612884,261.73065801387037,45.93792628568562
1439337600,270.45445189,271.24728895,263.35044719,265.71769658,271.1659622835689,274.0302846617996,73725.58594023,75107.84136220484,280.62951420649955,301.0364067529935,260.2226216600056,42.29014964616282
1439424000,265.60463544,266.75711397,259.83490985,261.6275254,269.2582749068551,274.45945272319966,67362.12300674,72907.65545823635,279.30700063399956,300.9995068898323,257.61449437816685,39.76147809439725
1439510400,263.09644535,267.83612908,258.8924995,265.11502755,268.42962543548407,274.9098133949997,65148.42631374,73427.35827128284,278.1323895114996,300.22377866773815,256.041000355261,42.896726044758566
1439596800,265.09783304,266.78807372,259.14468604,261.29193999,267.00208834638727,275.30785219479964,49188.34807272,63355.57100600084,276.6020558739996,298.90631910563224,254.29779264236694,40.413541805570446
1439683200,261.20542326,262.54706016,255.27258597,258.13557076,265.2287848291098,275.4342766829996,85951.3087339,62536.39979279986,274.81388861599964,297.0187513883384,252.6090258436609,38.43532627316763
1439769600,257.90572023,260.93307934,255.64490314,256.86931137,263.55689013728784,275.5953843709996,60057.83973147,62080.51042658185,272.90105375799965,294.35578072876046,251.4463267872388,37.63933519569916
1439856000,258.00244999,258.00244999,198.72031646,206.35083798,252.11567970583027,274.5822351647996,169054.98173954,67171.01246667735,268.7528655504996,303.7297261551642,233.776004945835,19.917154886081306
1439942400,204.77401946,237.2170692,204.77401946,226.20589276,246.93372231666422,273.8417369049996,225947.2059698,75721.51742956585,265.6941903154996,304.1469956945275,227.24138493647172,33.224665820227855
1440028800,228.30349797,237.42872166,226.04247285,234.73038628,244.49305510933138,273.36158089959963,113651.97792907,78109.68698138183,263.2107245724996,302.9060648300099,223.51538431498932,37.989061484204356
1440115200,235.10033327,236.67732183,230.85640052,232.1861735,242.0316787874651,272.9132755125996,74850.65987621,79120.13217764183,260.8306085279996,301.94751857780744,219.71369847819167,37.13738894391943
1440201600,232.09510851,235.33957077,221.80590406,230.27687813,239.68071865597207,272.4080642293996,100922.83699336,81715.96917956483,258.2428060899996,300.20245138966214,216.28316079033704,36.47649532622332
1440288000,230.16986867,233.27867785,224.06939157,228.24189031,237.39295298677766,271.77275705979963,74422.48735043,82599.84136719484,255.6030298594996,298.1333756219105,213.0726840970887,35.74632369826077
1440374400,228.29976407,228.54546899,209.83488926,210.079367,231.9302357894221,270.5396368949996,242153.61395004,91935.81701439733,251.86239816699958,296.53647365298053,207.18832268101866,29.978401709577682
1440460800,210.32905186,226.86710902,198.37800893,221.86702896,229.91759442353768,269.5900630513996,251394.05713567,102130.40246442033,248.8548732944996,293.10044120807436,204.6093053809249,37.07495840887374
1440547200,221.92370128,231.22926538,219.26339774,225.6488138,229.06383829883015,268.7917292961996,130547.64223226,106312.01402921684,246.19978816899962,289.30926180404276,203.09031453395647,39.203812185828546
